"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"MOSMAN"	"39 Bond St"	3	"House"	2200.0	"https://www.domain.com.au/39-bond-street-mosman-nsw-2088-2013922240"	5.4
"MOSMAN"	"30 Burrawong Av"	5	"House"	Price withheld	"https://www.domain.com.au/30-burrawong-avenue-mosman-nsw-2088-2013929324"	5.4
"MOSMAN"	"20 Congewoi Rd"	5	"House"	Withdrawn	"https://www.domain.com.au/20-congewoi-road-mosman-nsw-2088-2013920762"	5.4
"MOSMAN"	"6/24A Musgrave St"	1	"Unit"	885.0	"https://www.domain.com.au/6-24a-musgrave-street-mosman-nsw-2088-2013939747"	5.4
"MOSMAN"	"1/5-7 Punch St"	2	"Unit"	1575.0	"https://www.domain.com.au/1-5-punch-street-mosman-nsw-2088-2013940404"	5.4
"MOSMAN"	"302/56 Spit Rd"	1	"Unit"	800.0	"https://www.domain.com.au/302-56-spit-road-mosman-nsw-2088-2013941252"	5.4
"MOUNT COLAH"	"29 Rupert St"	3	"House"	1050.0	"https://www.domain.com.au/29-rupert-street-mount-colah-nsw-2079-2013938559"	23.4
"MOUNT ELLIOT"	"59 Toomeys Rd"	4	"House"	1515.0	"https://www.domain.com.au/59-toomeys-road-mount-elliot-nsw-2250-2013927484"	unknown
"MOUNT PRITCHARD"	"35 South Pacific Av"	5	"House"	895.0	"https://www.domain.com.au/35-south-pacific-avenue-mount-pritchard-nsw-2170-2013929915"	28.2
"NARRABEEN"	"31/18-20 Waterloo St"	1	"Unit"	725.0	"https://www.domain.com.au/31-18-waterloo-street-narrabeen-nsw-2101-2013942149"	17.6
"NARRAWEENA"	"11 Janice Pl"	4	"House"	Passed In	"https://www.domain.com.au/11-janice-place-narraweena-nsw-2099-2013934191"	14.5
"NARWEE"	"79 Penshurst Rd"	3	"House"	1050.0	"https://www.domain.com.au/79-penshurst-road-narwee-nsw-2209-2013933870"	15.6
"NEUTRAL BAY"	"504/433 Alfred St N"	1	"Unit"	730.0	"https://www.domain.com.au/504-433-alfred-street-neutral-bay-nsw-2089-2013934284"	4.2
"NEUTRAL BAY"	"3/25-27 Aubin St"	2	"Unit"	1150.0	"https://www.domain.com.au/3-25-aubin-street-neutral-bay-nsw-2089-2013938922"	4.2
"NEUTRAL BAY"	"12 Darley St"	3	"House"	2560.0	"https://www.domain.com.au/12-darley-street-neutral-bay-nsw-2089-2013937867"	4.2
"NEUTRAL BAY"	"5/5-7 Hardie St"	4	"Townhouse"	1946.0	"https://www.domain.com.au/5-5-hardie-street-neutral-bay-nsw-2089-2013918934"	4.2
"NEUTRAL BAY"	"31 Kurraba Rd"	3	"House"	1900.0	"https://www.domain.com.au/31-kurraba-road-neutral-bay-nsw-2089-2013922237"	4.2
"NEWTOWN"	"51 Commodore St"	2	"House"	Passed In	"https://www.domain.com.au/51-commodore-street-newtown-nsw-2042-2013928006"	4.1
"NEWTOWN"	"301/21 Enmore Rd"	2	"Unit"	1220.0	"https://www.domain.com.au/301-21-enmore-road-newtown-nsw-2042-2013940299"	4.1
"NEWTOWN"	"31 Ferndale St"	2	"House"	1367.5	"https://www.domain.com.au/31-ferndale-street-newtown-nsw-2042-2013932705"	4.1
"NEWTOWN"	"127 Lord St"	2	"House"	1241.0	"https://www.domain.com.au/127-lord-street-newtown-nsw-2042-2013932480"	4.1
"NEWTOWN"	"126 Wells St"	4	"House"	2370.0	"https://www.domain.com.au/126-wells-street-newtown-nsw-2042-2013930024"	4.1
"NORMANHURST"	"11 Kooranga Pl"	3	"House"	Withdrawn	"https://www.domain.com.au/12-kooranga-place-normanhurst-nsw-2076-2013940364"	19.2
